Property_ID,Has_Gym,Has_Swimming_Pool,Has_Security,Has_Parking,Has_Power_Backup
PROP_4918,1,1,0,1,0
PROP_4919,1,1,1,0,1
PROP_4920,0,0,1,1,0
PROP_4921,1,1,1,1,1
PROP_4922,0,1,0,0,0
PROP_4923,1,0,1,0,0
PROP_4924,1,1,0,0,1
PROP_4925,1,0,1,0,0
PROP_4926,0,1,0,0,0
PROP_4927,1,1,1,1,1
PROP_4928,1,1,1,0,1
PROP_4929,0,1,0,1,0
PROP_4930,1,0,0,1,0
PROP_4931,1,1,0,0,1
PROP_4932,1,0,1,0,1
PROP_4933,1,0,1,0,0
PROP_4934,0,1,1,1,0
PROP_4935,1,0,1,0,1
PROP_4936,1,1,1,0,0
PROP_4937,1,0,1,0,0
PROP_4938,1,1,0,0,1
PROP_4939,1,1,1,1,0
PROP_4940,0,0,1,0,0
PROP_4941,0,0,0,1,0
PROP_4942,1,0,1,0,0
PROP_4943,1,1,0,0,1
PROP_4944,0,1,0,1,1
PROP_4945,1,0,0,0,0
PROP_4946,0,0,0,1,1
PROP_4947,0,0,1,0,0
PROP_4948,0,0,1,0,1
PROP_4949,0,1,1,1,1
PROP_4950,1,0,0,0,1
PROP_4951,1,0,1,1,1
PROP_4952,1,0,1,1,0
PROP_4953,0,1,0,0,1
PROP_4954,0,1,1,0,0
PROP_4955,1,0,0,0,1
PROP_4956,0,1,0,0,1
PROP_4957,1,1,1,1,1
PROP_4958,1,1,1,1,1
PROP_4959,1,0,1,0,0
PROP_4960,1,1,1,0,1
PROP_4961,0,1,0,1,1
PROP_4962,0,1,0,1,1
PROP_4963,1,0,0,1,0
PROP_4964,1,1,0,0,0
PROP_4965,0,0,1,1,1
PROP_4966,0,1,1,0,0
PROP_4967,0,0,0,1,0
PROP_4968,1,0,1,1,1
PROP_4969,1,1,0,1,0
PROP_4970,0,1,0,0,0
PROP_4971,1,1,0,1,1
PROP_4972,1,0,1,0,1
PROP_4973,1,0,1,1,1
PROP_4974,0,0,1,0,1
PROP_4975,1,1,0,0,0
PROP_4976,0,1,0,0,1
PROP_4977,0,0,1,0,0
PROP_4978,0,0,1,0,0
PROP_4979,0,1,1,0,1
PROP_4980,0,1,1,0,1
PROP_4981,0,1,0,1,1
PROP_4982,0,1,1,1,1
PROP_4983,0,1,0,1,0
PROP_4984,0,1,0,1,1
PROP_4985,1,1,0,0,1
PROP_4986,1,0,0,1,1
PROP_4987,0,0,0,1,0
PROP_4988,1,1,1,1,1
PROP_4989,1,1,0,1,1
PROP_4990,0,1,0,1,1
PROP_4991,0,1,1,1,0
PROP_4992,1,0,0,0,0
PROP_4993,1,0,1,1,1
PROP_4994,0,1,1,1,1
PROP_4995,1,1,1,0,0
PROP_4996,1,0,1,1,1
PROP_4997,0,0,0,0,0
PROP_4998,1,1,0,0,0
PROP_4999,1,0,0,1,1
PROP_5000,1,0,0,1,0
