Property_ID,City,Property_Type,BHK,Built_up_Area_SqFt,Price_INR,Furnishing_Status,Transaction_Type,Construction_Status,Listing_Date,Agent_ID
PROP_2535,Gurgaon,Villa,3,1237,11432221,Unfurnished,Resale,Under Construction,2023-07-26,AGT_004
PROP_2536,Gurgaon,Apartment,3,611,7062010,Unfurnished,New Property,Ready to Move,2023-05-10,AGT_007
PROP_2537,Hyderabad,Apartment,1,1052,8990163,Furnished,Resale,Ready to Move,2023-05-02,AGT_008
PROP_2538,Bangalore,Independent House,1,4369,36235614,Unfurnished,New Property,Under Construction,2024-02-10,AGT_011
PROP_2539,Delhi,Independent House,5,4914,42036850,Semi-Furnished,Resale,Ready to Move,2023-11-18,AGT_023
PROP_2540,Hyderabad,Penthouse,1,950,8387025,Semi-Furnished,Resale,Ready to Move,2023-09-19,AGT_006
PROP_2541,Gurgaon,Independent House,1,4457,36452554,Semi-Furnished,Resale,Ready to Move,2023-06-18,AGT_016
PROP_2542,Hyderabad,Apartment,2,2999,25346664,Semi-Furnished,New Property,Under Construction,2023-11-26,AGT_016
PROP_2543,Hyderabad,Penthouse,2,2243,19366708,Semi-Furnished,New Property,Ready to Move,2023-03-25,AGT_002
PROP_2544,Bangalore,Villa,5,2090,19068112,Unfurnished,New Property,Ready to Move,2024-01-23,AGT_016
PROP_2545,Jaipur,Independent House,5,1909,9773965,Semi-Furnished,New Property,Ready to Move,2023-03-25,AGT_021
PROP_2546,Ambala,Independent House,3,3032,12261302,Furnished,Resale,Ready to Move,2023-10-16,AGT_008
PROP_2547,Noida,Villa,5,1148,12086087,Furnished,New Property,Ready to Move,2023-05-08,AGT_024
PROP_2548,Bangalore,Independent House,1,3934,31879825,Furnished,New Property,Under Construction,2023-10-04,AGT_003
PROP_2549,Delhi,Penthouse,4,487,6123353,Semi-Furnished,Resale,Ready to Move,2023-04-11,AGT_009
PROP_2550,Mumbai,Independent House,1,3776,31674928,Semi-Furnished,Resale,Ready to Move,2023-06-12,AGT_020
PROP_2551,Jaipur,Independent House,5,4426,18168935,Unfurnished,New Property,Under Construction,2023-12-02,AGT_017
PROP_2552,Noida,Independent House,5,2814,25512892,Unfurnished,Resale,Under Construction,2023-11-20,AGT_013
PROP_2553,Noida,Independent House,3,4672,38900387,Unfurnished,Resale,Ready to Move,2023-05-18,AGT_016
PROP_2554,Mumbai,Independent House,5,732,9285181,Unfurnished,Resale,Under Construction,2023-05-07,AGT_002
PROP_2555,Noida,Penthouse,4,652,8101550,Unfurnished,New Property,Ready to Move,2023-04-24,AGT_023
PROP_2556,Bangalore,Independent House,3,574,6852721,Furnished,New Property,Under Construction,2024-01-03,AGT_008
PROP_2557,Delhi,Villa,4,3505,30883309,Unfurnished,New Property,Ready to Move,2024-02-01,AGT_016
PROP_2558,Ambala,Independent House,3,488,3588267,Furnished,Resale,Ready to Move,2023-07-07,AGT_017
PROP_2559,Mumbai,Penthouse,2,2751,23851199,Unfurnished,Resale,Under Construction,2023-05-08,AGT_021
PROP_2560,Delhi,Apartment,2,2496,20973486,Furnished,Resale,Ready to Move,2023-11-14,AGT_018
PROP_2561,Jaipur,Independent House,3,651,4099861,Furnished,New Property,Ready to Move,2023-10-02,AGT_013
PROP_2562,Mumbai,Penthouse,1,2895,23839376,Unfurnished,Resale,Under Construction,2023-11-27,AGT_019
PROP_2563,Ambala,Penthouse,5,4813,19677873,Furnished,New Property,Under Construction,2023-03-15,AGT_013
PROP_2564,Bangalore,Villa,4,4441,37373120,Furnished,New Property,Under Construction,2023-06-01,AGT_021
PROP_2565,Delhi,Apartment,4,4169,35220484,Unfurnished,New Property,Under Construction,2023-04-10,AGT_012
PROP_2566,Mumbai,Penthouse,5,2343,22163179,Unfurnished,Resale,Under Construction,2023-03-07,AGT_001
PROP_2567,Mumbai,Independent House,5,2383,21459876,Semi-Furnished,Resale,Under Construction,2023-07-15,AGT_004
PROP_2568,Delhi,Independent House,5,3307,29894212,Furnished,Resale,Under Construction,2023-11-23,AGT_019
PROP_2569,Gurgaon,Penthouse,1,4717,39133373,Semi-Furnished,Resale,Under Construction,2023-12-09,AGT_010
PROP_2570,Hyderabad,Penthouse,3,3357,28941300,Semi-Furnished,Resale,Ready to Move,2023-02-21,AGT_003
PROP_2571,Jaipur,Independent House,5,3607,15155519,Semi-Furnished,New Property,Ready to Move,2023-06-15,AGT_010
PROP_2572,Ambala,Villa,2,1762,7762871,Semi-Furnished,New Property,Under Construction,2023-04-05,AGT_018
PROP_2573,Delhi,Apartment,5,1227,12215675,Furnished,New Property,Under Construction,2023-01-24,AGT_004
PROP_2574,Chandigarh,Villa,5,3904,16332101,Unfurnished,Resale,Under Construction,2023-02-21,AGT_021
PROP_2575,Chandigarh,Apartment,4,4362,17990882,Furnished,New Property,Ready to Move,2023-07-30,AGT_014
PROP_2576,Jaipur,Penthouse,2,624,3069393,Furnished,Resale,Ready to Move,2023-05-16,AGT_019
PROP_2577,Bangalore,Independent House,2,4371,36945457,Furnished,New Property,Ready to Move,2023-02-07,AGT_011
PROP_2578,Hyderabad,Penthouse,4,4372,36932677,Unfurnished,Resale,Ready to Move,2023-03-16,AGT_011
PROP_2579,Hyderabad,Apartment,4,1698,15904923,Unfurnished,New Property,Ready to Move,2023-12-10,AGT_010
PROP_2580,Jaipur,Penthouse,2,4744,17544443,Semi-Furnished,Resale,Under Construction,2023-03-25,AGT_002
PROP_2581,Jaipur,Villa,1,3443,13018597,Unfurnished,Resale,Under Construction,2023-09-11,AGT_006
PROP_2582,Mumbai,Penthouse,2,4978,41284754,Furnished,Resale,Ready to Move,2024-02-09,AGT_022
PROP_2583,Bangalore,Apartment,4,1836,17091995,Unfurnished,New Property,Under Construction,2023-12-10,AGT_007
PROP_2584,Delhi,Penthouse,1,3104,25858408,Furnished,New Property,Ready to Move,2023-07-28,AGT_010
PROP_2585,Delhi,Penthouse,4,3571,30392276,Unfurnished,New Property,Under Construction,2024-02-16,AGT_015
PROP_2586,Gurgaon,Penthouse,4,987,10485204,Unfurnished,Resale,Under Construction,2023-08-20,AGT_004
PROP_2587,Gurgaon,Penthouse,4,3172,27279674,Furnished,Resale,Ready to Move,2024-01-18,AGT_010
PROP_2588,Chandigarh,Apartment,1,1334,5365382,Semi-Furnished,New Property,Ready to Move,2023-01-17,AGT_023
PROP_2589,Chandigarh,Apartment,1,785,3309759,Semi-Furnished,New Property,Ready to Move,2023-10-01,AGT_002
PROP_2590,Gurgaon,Villa,3,1811,16608978,Unfurnished,Resale,Under Construction,2023-01-30,AGT_025
PROP_2591,Jaipur,Villa,1,2317,9397798,Furnished,Resale,Ready to Move,2023-09-15,AGT_005
PROP_2592,Lucknow,Penthouse,3,3060,12564880,Unfurnished,New Property,Ready to Move,2023-05-13,AGT_002
PROP_2593,Gurgaon,Apartment,1,2730,22852542,Furnished,New Property,Under Construction,2023-05-02,AGT_016
PROP_2594,Gurgaon,Villa,2,3401,28282825,Semi-Furnished,New Property,Ready to Move,2023-07-30,AGT_010
PROP_2595,Ambala,Apartment,1,1052,4035415,Unfurnished,New Property,Ready to Move,2023-03-07,AGT_020
PROP_2596,Hyderabad,Apartment,5,2245,20417990,Semi-Furnished,New Property,Under Construction,2023-09-09,AGT_001
PROP_2597,Bangalore,Villa,4,3883,33976758,Semi-Furnished,Resale,Ready to Move,2024-02-09,AGT_003
PROP_2598,Jaipur,Apartment,5,2354,10806661,Unfurnished,New Property,Ready to Move,2024-02-25,AGT_017
PROP_2599,Bangalore,Apartment,3,4184,35064958,Semi-Furnished,New Property,Under Construction,2023-09-30,AGT_014
PROP_2600,Ambala,Penthouse,3,1698,7706393,Furnished,Resale,Ready to Move,2024-02-21,AGT_001
PROP_2601,Jaipur,Independent House,1,2296,9411232,Unfurnished,New Property,Ready to Move,2023-04-13,AGT_005
PROP_2602,Ambala,Apartment,3,793,5203456,Furnished,Resale,Under Construction,2023-01-09,AGT_015
PROP_2603,Lucknow,Independent House,3,2544,11158201,Unfurnished,New Property,Under Construction,2023-06-09,AGT_010
PROP_2604,Lucknow,Independent House,2,4636,18175489,Unfurnished,Resale,Under Construction,2023-09-13,AGT_014
PROP_2605,Mumbai,Independent House,1,3806,31890726,Unfurnished,Resale,Ready to Move,2024-01-31,AGT_023
PROP_2606,Ambala,Penthouse,5,3145,14162285,Furnished,New Property,Ready to Move,2023-06-04,AGT_004
PROP_2607,Delhi,Villa,2,2383,20871623,Furnished,New Property,Ready to Move,2023-09-20,AGT_020
PROP_2608,Hyderabad,Independent House,1,2701,22495770,Semi-Furnished,New Property,Ready to Move,2023-07-29,AGT_024
PROP_2609,Hyderabad,Independent House,4,935,9390004,Unfurnished,Resale,Under Construction,2023-09-18,AGT_016
PROP_2610,Gurgaon,Villa,4,2357,21687824,Semi-Furnished,New Property,Ready to Move,2023-05-18,AGT_009
PROP_2611,Mumbai,Apartment,3,2876,25283148,Unfurnished,Resale,Under Construction,2023-12-15,AGT_017
PROP_2612,Jaipur,Independent House,5,1271,7750845,Furnished,New Property,Ready to Move,2023-01-30,AGT_004
PROP_2613,Delhi,Independent House,5,2798,25446144,Semi-Furnished,New Property,Ready to Move,2023-02-17,AGT_016
PROP_2614,Lucknow,Villa,1,4606,17089967,Unfurnished,New Property,Ready to Move,2023-04-10,AGT_001
PROP_2615,Hyderabad,Independent House,1,4471,36893152,Unfurnished,New Property,Ready to Move,2023-02-16,AGT_022
PROP_2616,Chandigarh,Apartment,1,603,2905555,Unfurnished,Resale,Ready to Move,2023-11-07,AGT_021
PROP_2617,Lucknow,Penthouse,3,2853,12116879,Furnished,New Property,Ready to Move,2023-03-11,AGT_015
PROP_2618,Noida,Apartment,4,950,9565748,Semi-Furnished,Resale,Under Construction,2023-07-23,AGT_008
PROP_2619,Jaipur,Apartment,2,3850,14329130,Furnished,New Property,Ready to Move,2023-06-02,AGT_009
PROP_2620,Jaipur,Penthouse,1,1730,7526681,Unfurnished,New Property,Ready to Move,2023-02-18,AGT_010
PROP_2621,Lucknow,Penthouse,1,3657,13389853,Unfurnished,Resale,Ready to Move,2023-04-09,AGT_005
PROP_2622,Noida,Independent House,1,3086,26178717,Semi-Furnished,New Property,Ready to Move,2023-11-07,AGT_012
PROP_2623,Lucknow,Apartment,1,3785,14023667,Unfurnished,New Property,Under Construction,2023-10-17,AGT_017
PROP_2624,Ambala,Apartment,5,1494,7588581,Furnished,New Property,Ready to Move,2023-09-16,AGT_004
PROP_2625,Noida,Independent House,5,2808,25272804,Semi-Furnished,Resale,Under Construction,2023-02-17,AGT_015
PROP_2626,Delhi,Independent House,2,3034,25681536,Furnished,New Property,Under Construction,2023-02-10,AGT_014
PROP_2627,Hyderabad,Independent House,4,3690,31924127,Unfurnished,Resale,Under Construction,2024-02-06,AGT_007
PROP_2628,Noida,Apartment,5,1259,13155567,Unfurnished,Resale,Under Construction,2023-07-26,AGT_023
PROP_2629,Ambala,Apartment,3,4595,17504570,Furnished,Resale,Ready to Move,2023-08-25,AGT_010
PROP_2630,Ambala,Independent House,5,2961,13306056,Semi-Furnished,Resale,Ready to Move,2023-10-20,AGT_024
PROP_2631,Gurgaon,Villa,1,1486,12727191,Unfurnished,New Property,Ready to Move,2023-07-02,AGT_003
PROP_2632,Delhi,Villa,5,4327,37862098,Unfurnished,New Property,Under Construction,2023-01-09,AGT_022
PROP_2633,Chandigarh,Independent House,4,2744,11455132,Semi-Furnished,New Property,Ready to Move,2024-01-01,AGT_006
PROP_2634,Ambala,Independent House,4,2429,11194458,Furnished,New Property,Under Construction,2023-01-10,AGT_010
PROP_2635,Ambala,Independent House,2,2496,10232236,Semi-Furnished,New Property,Under Construction,2023-12-15,AGT_023
PROP_2636,Ambala,Independent House,2,2363,10024703,Unfurnished,Resale,Ready to Move,2023-12-26,AGT_017
PROP_2637,Hyderabad,Independent House,1,3628,29531039,Furnished,New Property,Ready to Move,2023-12-06,AGT_012
PROP_2638,Hyderabad,Apartment,1,4505,36937640,Semi-Furnished,Resale,Ready to Move,2023-05-15,AGT_013
PROP_2639,Ambala,Independent House,5,4323,17822342,Semi-Furnished,Resale,Ready to Move,2023-12-14,AGT_016
PROP_2640,Bangalore,Apartment,1,2667,21699028,Furnished,New Property,Ready to Move,2023-03-24,AGT_003
PROP_2641,Chandigarh,Apartment,3,2790,11080820,Furnished,New Property,Under Construction,2023-01-25,AGT_017
PROP_2642,Mumbai,Penthouse,4,1856,16979614,Unfurnished,Resale,Under Construction,2023-08-22,AGT_001
PROP_2643,Jaipur,Villa,4,521,3677266,Furnished,Resale,Under Construction,2023-10-25,AGT_012
PROP_2644,Noida,Apartment,1,3792,30647183,Semi-Furnished,New Property,Ready to Move,2023-12-01,AGT_014
PROP_2645,Jaipur,Independent House,4,3602,15132627,Unfurnished,New Property,Ready to Move,2023-09-30,AGT_013
PROP_2646,Mumbai,Apartment,2,3309,27286572,Semi-Furnished,New Property,Ready to Move,2023-03-20,AGT_022
PROP_2647,Lucknow,Independent House,2,3811,14543073,Furnished,New Property,Ready to Move,2023-08-15,AGT_007
PROP_2648,Ambala,Independent House,1,3119,11657194,Unfurnished,New Property,Ready to Move,2023-12-26,AGT_016
PROP_2649,Jaipur,Villa,1,1840,7781560,Furnished,New Property,Ready to Move,2023-07-18,AGT_022
PROP_2650,Mumbai,Penthouse,1,1422,12243372,Semi-Furnished,New Property,Ready to Move,2023-05-28,AGT_004
PROP_2651,Lucknow,Villa,2,2503,9638302,Furnished,New Property,Under Construction,2023-08-25,AGT_010
PROP_2652,Hyderabad,Villa,2,2930,24933553,Semi-Furnished,New Property,Ready to Move,2023-03-23,AGT_013
PROP_2653,Bangalore,Villa,5,3364,30315650,Furnished,New Property,Ready to Move,2024-01-12,AGT_020
PROP_2654,Bangalore,Villa,2,958,9377310,Unfurnished,Resale,Ready to Move,2023-09-10,AGT_024
PROP_2655,Bangalore,Villa,5,2167,20647210,Semi-Furnished,New Property,Under Construction,2023-04-27,AGT_010
PROP_2656,Ambala,Apartment,5,4924,20045735,Unfurnished,New Property,Under Construction,2023-10-19,AGT_023
PROP_2657,Hyderabad,Independent House,4,935,9962766,Semi-Furnished,Resale,Under Construction,2024-01-29,AGT_011
PROP_2658,Bangalore,Penthouse,4,2534,22738135,Semi-Furnished,Resale,Under Construction,2023-04-26,AGT_014
PROP_2659,Noida,Penthouse,1,3628,29634395,Semi-Furnished,Resale,Ready to Move,2023-07-17,AGT_013
PROP_2660,Ambala,Apartment,4,3509,14761976,Semi-Furnished,New Property,Under Construction,2023-07-24,AGT_018
PROP_2661,Ambala,Independent House,3,4930,19401039,Furnished,Resale,Ready to Move,2023-06-19,AGT_006
PROP_2662,Noida,Independent House,2,2110,18228121,Semi-Furnished,Resale,Ready to Move,2023-05-06,AGT_007
PROP_2663,Gurgaon,Villa,1,4206,34112637,Semi-Furnished,New Property,Under Construction,2023-01-26,AGT_016
PROP_2664,Chandigarh,Independent House,1,2184,8226112,Unfurnished,Resale,Under Construction,2023-06-23,AGT_013
PROP_2665,Lucknow,Penthouse,4,1426,6871910,Furnished,New Property,Ready to Move,2024-02-17,AGT_009
PROP_2666,Bangalore,Independent House,1,1628,13543768,Unfurnished,Resale,Ready to Move,2023-11-05,AGT_010
PROP_2667,Chandigarh,Villa,3,2217,9492284,Semi-Furnished,Resale,Ready to Move,2023-08-30,AGT_015
PROP_2668,Jaipur,Apartment,1,4728,17867433,Unfurnished,New Property,Under Construction,2024-01-05,AGT_014
PROP_2669,Bangalore,Independent House,4,3973,34145373,Unfurnished,New Property,Ready to Move,2023-03-22,AGT_006
PROP_2670,Bangalore,Penthouse,5,3177,28534710,Unfurnished,New Property,Under Construction,2023-07-09,AGT_016
PROP_2671,Mumbai,Villa,3,4894,41299657,Unfurnished,New Property,Ready to Move,2023-08-06,AGT_003
PROP_2672,Chandigarh,Villa,2,2229,9623534,Unfurnished,Resale,Under Construction,2023-12-09,AGT_013
PROP_2673,Lucknow,Villa,2,793,4101507,Semi-Furnished,New Property,Under Construction,2024-01-23,AGT_017
PROP_2674,Gurgaon,Apartment,2,4569,37497958,Unfurnished,New Property,Under Construction,2024-02-03,AGT_007
PROP_2675,Gurgaon,Penthouse,2,1521,13109091,Furnished,Resale,Under Construction,2023-06-06,AGT_007
PROP_2676,Bangalore,Apartment,2,4003,33144300,Unfurnished,New Property,Under Construction,2023-07-01,AGT_017
PROP_2677,Hyderabad,Penthouse,1,4302,35887795,Semi-Furnished,New Property,Under Construction,2023-06-05,AGT_018
PROP_2678,Noida,Villa,2,777,7775885,Furnished,Resale,Under Construction,2023-11-07,AGT_019
PROP_2679,Ambala,Apartment,2,1800,7417243,Furnished,New Property,Under Construction,2023-09-28,AGT_016
PROP_2680,Chandigarh,Apartment,5,1574,8366184,Furnished,New Property,Under Construction,2023-12-02,AGT_001
PROP_2681,Jaipur,Villa,2,3500,13495716,Unfurnished,New Property,Ready to Move,2023-07-01,AGT_013
PROP_2682,Ambala,Independent House,5,2961,12892201,Unfurnished,New Property,Ready to Move,2023-08-30,AGT_009
PROP_2683,Lucknow,Independent House,1,553,2238584,Unfurnished,Resale,Ready to Move,2023-11-11,AGT_014
PROP_2684,Jaipur,Apartment,4,1776,8930720,Semi-Furnished,Resale,Under Construction,2023-06-08,AGT_008
PROP_2685,Hyderabad,Independent House,4,605,7070611,Unfurnished,Resale,Ready to Move,2023-11-07,AGT_016
PROP_2686,Noida,Penthouse,1,566,5975653,Semi-Furnished,Resale,Under Construction,2024-01-23,AGT_009
PROP_2687,Ambala,Villa,3,1294,5852739,Unfurnished,Resale,Ready to Move,2023-05-31,AGT_022
PROP_2688,Hyderabad,Villa,1,1695,14500133,Furnished,Resale,Under Construction,2023-08-11,AGT_004
PROP_2689,Ambala,Apartment,2,2429,9774480,Furnished,New Property,Ready to Move,2023-02-24,AGT_023
PROP_2690,Bangalore,Independent House,2,2452,20974318,Furnished,New Property,Under Construction,2023-05-24,AGT_008
PROP_2691,Jaipur,Villa,3,4062,16288094,Unfurnished,Resale,Ready to Move,2023-08-28,AGT_019
PROP_2692,Gurgaon,Penthouse,5,545,7439759,Unfurnished,New Property,Ready to Move,2023-10-11,AGT_019
PROP_2693,Chandigarh,Penthouse,1,1450,5707719,Unfurnished,New Property,Ready to Move,2023-11-21,AGT_010
PROP_2694,Gurgaon,Villa,1,4714,39138259,Unfurnished,New Property,Under Construction,2023-01-07,AGT_025
PROP_2695,Gurgaon,Villa,3,4552,37986753,Unfurnished,New Property,Ready to Move,2023-09-07,AGT_011
PROP_2696,Ambala,Villa,2,1525,6998531,Semi-Furnished,New Property,Ready to Move,2023-10-09,AGT_008
PROP_2697,Chandigarh,Penthouse,3,1711,8249731,Furnished,New Property,Ready to Move,2023-04-06,AGT_006
PROP_2698,Gurgaon,Villa,4,478,5721236,Unfurnished,New Property,Ready to Move,2023-01-03,AGT_013
PROP_2699,Mumbai,Penthouse,5,696,8650789,Unfurnished,Resale,Ready to Move,2023-09-30,AGT_024
PROP_2700,Ambala,Villa,3,2464,10776612,Semi-Furnished,New Property,Under Construction,2023-10-06,AGT_016
PROP_2701,Bangalore,Apartment,2,2283,19208953,Unfurnished,Resale,Under Construction,2023-01-26,AGT_005
PROP_2702,Ambala,Villa,2,4080,15580832,Furnished,New Property,Under Construction,2024-01-16,AGT_021
PROP_2703,Mumbai,Villa,4,960,10135785,Furnished,New Property,Ready to Move,2024-02-25,AGT_025
PROP_2704,Ambala,Apartment,5,2622,11667829,Unfurnished,Resale,Under Construction,2023-01-20,AGT_008
PROP_2705,Mumbai,Penthouse,4,1368,13121808,Furnished,New Property,Under Construction,2023-08-14,AGT_003
PROP_2706,Lucknow,Apartment,5,991,6812771,Unfurnished,Resale,Ready to Move,2023-02-02,AGT_018
PROP_2707,Lucknow,Penthouse,4,3828,15740654,Furnished,New Property,Ready to Move,2024-01-31,AGT_014
PROP_2708,Noida,Apartment,5,3351,30010129,Furnished,Resale,Under Construction,2023-12-15,AGT_001
PROP_2709,Delhi,Independent House,2,910,8315836,Furnished,Resale,Ready to Move,2023-04-29,AGT_006
PROP_2710,Jaipur,Apartment,5,1605,9032647,Furnished,Resale,Under Construction,2023-04-14,AGT_014
PROP_2711,Chandigarh,Villa,2,2758,11623339,Furnished,Resale,Ready to Move,2023-06-01,AGT_002
PROP_2712,Jaipur,Independent House,1,2335,9245862,Semi-Furnished,New Property,Under Construction,2023-08-11,AGT_020
PROP_2713,Mumbai,Penthouse,1,523,5397428,Semi-Furnished,New Property,Under Construction,2023-02-23,AGT_008
PROP_2714,Jaipur,Penthouse,3,3730,14919386,Furnished,Resale,Under Construction,2023-12-30,AGT_001
PROP_2715,Chandigarh,Penthouse,1,645,2908831,Furnished,Resale,Ready to Move,2023-05-02,AGT_009
PROP_2716,Ambala,Villa,2,655,4049992,Unfurnished,Resale,Under Construction,2023-04-16,AGT_022
PROP_2717,Hyderabad,Penthouse,1,1397,12109737,Semi-Furnished,New Property,Ready to Move,2023-04-28,AGT_005
PROP_2718,Mumbai,Penthouse,3,2017,17980991,Furnished,New Property,Under Construction,2023-07-03,AGT_023
PROP_2719,Ambala,Villa,4,4297,17021939,Furnished,Resale,Ready to Move,2023-08-30,AGT_006
PROP_2720,Mumbai,Villa,3,3341,28509902,Furnished,New Property,Under Construction,2023-06-04,AGT_015
PROP_2721,Jaipur,Villa,5,1079,6694932,Unfurnished,New Property,Under Construction,2024-02-21,AGT_012
PROP_2722,Hyderabad,Independent House,4,3355,28655932,Semi-Furnished,New Property,Ready to Move,2023-03-03,AGT_018
PROP_2723,Chandigarh,Apartment,3,920,5393142,Semi-Furnished,New Property,Ready to Move,2023-07-07,AGT_011
PROP_2724,Noida,Apartment,4,4767,39997253,Unfurnished,Resale,Ready to Move,2023-08-09,AGT_025
PROP_2725,Chandigarh,Villa,3,3849,15070834,Unfurnished,Resale,Ready to Move,2023-01-01,AGT_018
PROP_2726,Lucknow,Independent House,3,4782,19100891,Unfurnished,Resale,Ready to Move,2023-07-18,AGT_009
PROP_2727,Chandigarh,Independent House,3,1918,8052444,Semi-Furnished,New Property,Under Construction,2023-10-12,AGT_004
PROP_2728,Gurgaon,Penthouse,5,954,10854736,Semi-Furnished,New Property,Under Construction,2023-05-19,AGT_004
PROP_2729,Noida,Apartment,1,1214,10060734,Unfurnished,New Property,Ready to Move,2023-08-01,AGT_021
PROP_2730,Hyderabad,Villa,3,2897,24881721,Furnished,Resale,Ready to Move,2023-01-07,AGT_007
PROP_2731,Mumbai,Penthouse,5,2002,19393020,Semi-Furnished,Resale,Under Construction,2023-11-18,AGT_005
